timestamp,open_time,price,open,high,low,volume,rsi,macd,macd_signal,macd_hist,bb_width,bb_position,atr,atr_pct,volume_ratio,momentum_1h,momentum_4h,stoch_k,stoch_d,ema_cross,news_sentiment,news_score,news_confidence,news_suggestion
2025-12-15T06:57:08.498409,2025-12-15 04:45:00,89777.73,89692.18,89813.02,89633.41,13.56077,72.77201723965814,0,0,0,0,0,0,0,0,0,0,0,0,0,NEUTRAL,-0.05000000000000001,0,HOLD
2025-12-15T06:59:10.909820,2025-12-15 04:45:00,89667.74,89692.18,89813.02,89633.41,22.27605,70.94048723070372,0,0,0,0,0,0,0,0,0,0,0,0,0,NEUTRAL,-0.05000000000000001,0,HOLD
2025-12-15T07:01:13.691458,2025-12-15 05:00:00,89652.45,89684.17,89694.13,89633.41,6.60738,64.64390016377878,0,0,0,0,0,0,0,0,0,0,0,0,0,NEUTRAL,-0.05000000000000001,0,HOLD
2025-12-15T07:03:16.281624,2025-12-15 05:00:00,89586.15,89684.17,89694.13,89562.4,15.4332,62.44937250062703,0,0,0,0,0,0,0,0,0,0,0,0,0,NEUTRAL,-0.05000000000000001,0,HOLD
2025-12-15T07:05:18.938080,2025-12-15 05:00:00,89577.59,89684.17,89694.13,89546.81,20.41698,62.17684994009825,0,0,0,0,0,0,0,0,0,0,0,0,0,NEUTRAL,-0.05000000000000001,0,HOLD
2025-12-15T07:08:39.813939,2025-12-15 05:00:00,89638.92,89684.17,89694.13,89546.81,29.68138,64.18362084390222,0,0,0,0,0,0,0,0,0,0,0,0,0,NEUTRAL,-0.05000000000000001,0,HOLD
2025-12-15T07:13:17.158417,2025-12-15 05:00:00,89682.99,89684.17,89694.13,89546.81,39.50136,65.70751286264598,0,0,0,0,0,0,0,0,0,0,0,0,0,NEUTRAL,-0.05000000000000001,0,HOLD
2025-12-15T07:15:19.780000,2025-12-15 05:15:00,89652.62,89658.2,89658.2,89646.3,0.38573,61.17518294919316,0,0,0,0,0,0,0,0,0,0,0,0,0,NEUTRAL,-0.05000000000000001,0,HOLD
2025-12-15T07:17:22.435862,2025-12-15 05:15:00,89720.2,89658.2,89726.4,89646.3,5.19956,62.76138091657852,0,0,0,0,0,0,0,0,0,0,0,0,0,NEUTRAL,-0.05000000000000001,0,HOLD
2025-12-15T07:20:27.061789,2025-12-15 05:15:00,89707.8,89658.2,89752.65,89646.3,12.04676,62.49850561036572,0,0,0,0,0,0,0,0,0,0,0,0,0,BEARISH,-0.20000000000000004,0,HOLD
