timestamp,open_time,price,open,high,low,volume,rsi,macd,macd_signal,macd_hist,bb_width,bb_position,atr,atr_pct,volume_ratio,momentum_1h,momentum_4h,stoch_k,stoch_d,ema_cross,news_sentiment,news_score,news_confidence,news_suggestion
2025-12-18T00:14:42.274375,2025-12-17 22:00:00,86012.4,85971.19,86082.01,85868.8,31.01438,51.95172222442419,-278.18815002612246,-326.56433080371755,48.376180777595096,0.015934951752325493,0.4866160507960427,363.71499999999963,0.42286344759592764,0.43668546333736125,0.00029550982072978904,-0.006090056289947854,75.95328683153672,56.93223627089777,-0.0025513289733178775,NEUTRAL,-0.016666666666666663,0.6,HOLD
2025-12-18T00:32:31.409468,2025-12-17 22:30:00,86241.1,86237.77,86297.81,86237.76,5.0826,65.93552034745525,-202.45094878187228,-286.915213514574,84.46426473270174,0.013164467538023791,0.7159859277001492,336.05214285714254,0.38966588187899104,0.07423690165851105,0.004134550450597407,0.003808230377568611,81.10936630357082,81.26025301940668,-0.0014737377977956606,BEARISH,-0.26666666666666666,0.6,SELL
2025-12-18T00:50:06.168682,2025-12-17 22:45:00,86154.33,86150.69,86154.34,86070.29,3.39052,60.490303005821154,-186.10534637988894,-267.8803448268357,81.77499844694677,0.012357639026644395,0.6643255823274608,320.06785714285587,0.37150524778366434,0.05162163173409102,0.0022336530703219726,0.003988366206715943,72.48548938538646,75.93827564473227,-0.0013064205301625978,NEUTRAL,0.16666666666666666,0.6,HOLD
2025-12-18T01:07:24.112698,2025-12-17 23:00:00,86184.54,86322.27,86329.84,86118.81,8.50866,61.37766259010278,-152.90610552413273,-242.74223768340318,89.83613215927045,0.011468509140742404,0.7172062820940721,318.33142857142644,0.36936024555149505,0.13208197593590357,0.0015913283355573071,0.008041567769445868,70.24862178365872,77.25224394193282,-0.0008892349345871628,BULLISH,0.6,0.6,STRONG_BUY
2025-12-18T01:24:58.049862,2025-12-17 23:15:00,86022.0,85985.82,86081.28,85976.0,13.14454,50.43417300686854,-160.85363310833054,-228.90087229010527,68.04723918177473,0.009769483317302811,0.6002074187298706,294.81857142856876,0.3427246186191541,0.20438133664567595,-0.002502035940864511,0.003910983805222035,48.111747996347844,61.18804354914018,-0.0011107809086476712,BULLISH,0.38333333333333336,0.6,BUY
2025-12-18T01:42:37.688318,2025-12-17 23:30:00,86062.02,86005.49,86085.75,85927.98,16.44657,59.57953797325336,-150.65177283220692,-213.46183574966102,62.810062917454104,0.009835430879493172,0.6390883769604242,283.1535714285689,0.3290110683302215,0.27632914146170534,-0.0010535932730674213,0.005131821474278819,51.89413190507885,48.06296498809337,-0.0010308207988867918,BULLISH,0.3833333333333333,0.6,BUY
2025-12-18T01:59:54.607369,2025-12-17 23:45:00,86162.63,86083.19,86162.63,86048.63,20.83563,50.97459672373435,-130.5809657403006,-196.6155340269301,66.03456828662951,0.009997633951894075,0.7322431250509085,252.28214285714057,0.2927976349574526,0.3815233437800611,-0.0018492333263747662,0.001869960643851698,64.10324960900495,54.924303355838966,-0.0007916047640062826,BULLISH,0.5333333333333333,0.6,STRONG_BUY
2025-12-18T02:17:35.363015,2025-12-18 00:15:00,86149.01,86137.67,86157.04,86132.0,0.90125,58.247945685940316,-100.60817100865825,-163.35581535971738,62.74764435105914,0.008331933857722466,0.6781368935516875,222.91071428571118,0.2587501751740516,0.021082652759375372,0.0016687306821923098,0.0002216419102676337,62.28261305457835,65.20160230275302,-0.0004910063172325552,BULLISH,0.5499999999999999,0.6,STRONG_BUY
2025-12-18T02:35:43.106904,2025-12-18 00:30:00,86247.15,86235.64,86247.15,86203.34,4.04886,58.16357269269854,-76.81740846032335,-144.955378375753,68.13796991542966,0.00758536390068191,0.7915372656855112,225.941428571426,0.2619697329957291,0.10377974597869055,0.0019047855806442193,0.001686954643277394,75.40135545188348,69.96484380221652,-0.00020249393520546387,BULLISH,0.3833333333333333,0.6,BUY
2025-12-18T02:55:46.628492,2025-12-18 00:45:00,86249.01,86129.54,86267.7,86103.95,6.30811,62.709437899615146,-69.74898946708709,-131.41526993399916,61.66628046691207,0.007600725451403173,0.7838642413303936,229.94928571428423,0.26661092772460143,0.1841048409170602,0.00026836493502480074,0.004230975542707016,75.64998863773017,69.68591123171433,-0.0001712817861522716,BULLISH,0.5,0.6,BUY
