timestamp,open_time,price,open,high,low,volume,rsi,macd,macd_signal,macd_hist,bb_width,bb_position,atr,atr_pct,volume_ratio,momentum_1h,momentum_4h,stoch_k,stoch_d,ema_cross,news_sentiment,news_score,news_confidence,news_suggestion
2025-12-19T00:00:06.478520,2025-12-18 21:45:00,85590.22,85286.29,85679.97,85235.18,44.8312,41.70646825363105,-552.3981516958738,-611.6383691275907,59.24021743171693,0.03277803372255468,0.4974555488408747,576.2028571428569,0.673211094845716,0.3272743082189049,0.012302896238569394,-0.009963152771697015,53.45126604231715,44.09441793437935,-0.00543701403207661,NEUTRAL,0.05000000000000001,0.6,HOLD
2025-12-19T00:08:04.358728,2025-12-18 22:00:00,85608.51,85592.79,85719.99,85517.05,14.49675,41.05650535578474,-494.0622080718895,-588.0237300862481,93.9615220143586,0.03175258283731292,0.5174892536664446,567.8385714285718,0.6632968748417322,0.11778359416128766,0.0055951815165546925,-0.012481637271882673,56.55725622774104,49.23039669598541,-0.0045476110404060865,BULLISH,0.2833333333333333,0.6,BUY
2025-12-19T00:15:46.939594,2025-12-18 22:15:00,85380.13,85351.28,85418.07,85351.28,1.72326,43.494060097833675,-477.27522071990825,-569.1572486746868,91.88202795477855,0.03168255346880175,0.4469625497397397,526.260000000002,0.6163729195540016,0.015579924669546249,-0.0005747447331549971,-0.011471337806752469,61.03659388535393,53.0565326950088,-0.00436124374909853,BULLISH,0.2833333333333333,0.6,BUY
2025-12-19T00:23:11.248569,2025-12-18 22:15:00,85322.17,85351.28,85468.29,85320.86,12.029,42.84120314852709,-481.8988104634918,-570.0819666234034,88.18315615991162,0.031719674831421935,0.42672493964479946,532.020000000001,0.6235425095259545,0.10824940708387307,-0.001253201041376606,-0.01214239700121289,57.355612290261504,51.82953882997799,-0.004438312660714504,BULLISH,0.2833333333333333,0.6,BUY
2025-12-19T00:29:06.707896,2025-12-18 22:15:00,85397.24,85351.28,85468.29,85246.95,24.56542,43.71116565353981,-475.9103204349958,-568.8842686177043,92.97394818270845,0.03167380547541957,0.4529488544556687,537.299285714287,0.6291764063033969,0.21982511893093998,-0.00037446199620427834,-0.011273238724329837,62.12323286209697,53.41874568725648,-0.004338512729511686,BULLISH,0.2833333333333333,0.6,BUY
2025-12-19T00:35:39.794423,2025-12-18 22:30:00,85556.11,85464.41,85640.01,85453.92,15.40712,49.17401794201664,-423.3780353533657,-538.9256437024062,115.5476083490405,0.03008040360496835,0.5278859182290154,514.0407142857148,0.6008229152607741,0.1471416472574415,0.003163579613607359,-0.010238184123271932,81.6007980307584,64.10537869889065,-0.003589923700833569,BULLISH,0.2833333333333333,0.6,BUY
2025-12-19T00:42:06.331801,2025-12-18 22:30:00,85584.92,85464.41,85683.99,85453.92,31.02363,49.51373196794716,-421.07980173511896,-538.465996978757,117.38619524363799,0.030089319695358736,0.5385176424776305,517.1821428571441,0.6042912032366731,0.29408996956866235,0.003501382988827073,-0.009904893632208145,83.66835793688914,64.79456533426755,-0.003551992546691826,BULLISH,0.2833333333333333,0.6,BUY
2025-12-19T00:49:24.429186,2025-12-18 22:45:00,85563.37,85555.3,85564.97,85462.43,2.7822,49.335976815817816,-381.0008886765718,-507.3379066266714,126.33701795009961,0.028178801670608572,0.5512394727313535,486.14857142857363,0.5681737073102352,0.027141870725099874,-0.00040468230511436776,-0.004583435855107343,82.12181451526028,76.70917775479663,-0.003038658051485489,BULLISH,0.2833333333333333,0.6,BUY
2025-12-19T00:56:49.669007,2025-12-18 22:45:00,85696.78,85555.3,85696.78,85462.43,6.75214,50.866692031053184,-370.35849551418505,-505.209427994194,134.85093248000896,0.028278394139379503,0.6035070308546108,495.5635714285735,0.5782756031540199,0.06574348096481133,0.0011538819652465726,-0.00303138707742856,91.69603065815967,79.90058313576309,-0.0028640983357941805,BULLISH,0.2833333333333333,0.6,BUY
2025-12-19T01:03:56.448805,2025-12-18 23:00:00,85483.28,85556.19,85579.68,85416.78,8.00443,62.245661125875486,-350.3024386416655,-476.022465768823,125.7200271271575,0.024617360598213872,0.549479434811715,424.125714285716,0.49615049198593697,0.08153005687673899,0.0015465497412574525,-0.001676577110634958,76.37412715385742,79.86575094072401,-0.0026940402262163985,BULLISH,0.2833333333333333,0.6,BUY
