timestamp,open_time,price,open,high,low,volume,rsi,macd,macd_signal,macd_hist,bb_width,bb_position,atr,atr_pct,volume_ratio,momentum_1h,momentum_4h,stoch_k,stoch_d,ema_cross,news_sentiment,news_score,news_confidence,news_suggestion
2025-12-17T00:15:25.088430,2025-12-16 22:00:00,87638.3,87761.41,87885.41,87628.84,15.95491,43.54349617901147,121.9841089790134,127.67393337692302,-5.689824397909618,0.009669731736881187,0.5999645080474458,257.55499999999927,0.2938840666694804,0.4085233115073626,-0.00013451212657045186,0.0018750654478094653,48.566957667600754,65.32520497362047,0.0011223944745836125,BULLISH,0.2333333333333333,0.6,BUY
2025-12-17T00:31:44.955600,2025-12-16 22:30:00,87865.14,87874.28,87876.81,87824.04,2.41895,66.52481836497924,135.9004973584233,129.89139546424443,6.009101894178883,0.00948545253034369,0.8032681596867288,222.46357142857076,0.2531875228658041,0.06754044325902639,-0.00013075148648744594,-0.0003067397411145034,92.22974046189553,78.25907372582394,0.0013447350874767378,NEUTRAL,0.11666666666666665,0.6,HOLD
2025-12-17T00:48:14.562593,2025-12-16 22:45:00,87777.54,87845.64,87845.64,87777.43,1.22773,60.550037533578426,129.97020197310485,129.66950565975708,0.30069631334777114,0.007940028204237523,0.6904134727048611,220.09571428571402,0.250742632210602,0.035013616961131866,0.00016293837830039237,-5.11494209008978e-05,74.64710627142411,85.20326634956245,0.0012500140401237806,BULLISH,0.35000000000000003,0.6,BUY
2025-12-17T01:04:34.937341,2025-12-16 23:00:00,87760.3,87784.0,87826.69,87728.7,11.33819,56.41266917594316,124.02914735785453,128.62387381742565,-4.59472645957112,0.007810725828357339,0.6469952203697168,212.83999999999963,0.2425242393200566,0.3333644846609702,0.0013670621878083544,0.0049984070783892776,71.75001680446326,78.25515686230305,0.001158746884408169,BULLISH,0.31666666666666665,0.6,BUY
2025-12-17T01:20:51.660419,2025-12-16 23:15:00,87786.4,87727.93,87794.54,87701.06,5.10835,56.746695270845464,117.6456771226658,126.01508953621081,-8.369412413545007,0.007297993703670315,0.6693983159606584,205.2892857142849,0.23385089913048593,0.14992472067097926,-0.0009999514078468108,0.003991082537535773,76.13598171674248,72.72635612018432,0.0010688776339820934,NEUTRAL,0.16666666666666666,0.6,HOLD
2025-12-17T01:37:15.555136,2025-12-16 23:30:00,87732.01,87662.9,87732.01,87647.97,12.40815,58.533322184129176,101.38097810198087,119.5118689135535,-18.130890811572627,0.006846297643031298,0.6136064766404392,203.6064285714279,0.23207769726400648,0.39124528007753173,-0.0013035234634224402,0.0018715715262587196,66.99603414666798,62.8957451099,0.0008376848140338098,BULLISH,0.31666666666666665,0.6,BUY
2025-12-17T01:53:53.813879,2025-12-16 23:45:00,87788.5,87821.36,87833.5,87728.68,7.82008,57.56304100013785,105.21196649415651,117.79241984654838,-12.58045335239187,0.007014171103035954,0.6949545894642966,196.7750000000004,0.22414667069149194,0.25450171336155797,5.126218900941559e-05,0.0024659553707182535,68.10731951947783,68.50020372591348,0.0009139711711995328,BULLISH,0.31666666666666665,0.6,BUY
2025-12-17T02:10:27.401828,2025-12-17 00:00:00,87719.92,87863.29,87863.29,87605.55,14.34672,48.562312877929266,100.38712190485967,115.22909272954524,-14.841970824685575,0.006139730987176694,0.5518234029365456,196.53571428571325,0.22404912622550643,0.4858638856932695,-9.130501540377534e-05,0.0028952739488912194,52.4744124552636,72.99464673671662,0.0008512662272780982,BULLISH,0.31666666666666665,0.6,BUY
2025-12-17T02:26:52.603823,2025-12-17 00:15:00,87591.0,87541.55,87642.26,87480.41,17.41649,50.781591183497206,69.6991708646965,103.84653409877184,-34.14736323407534,0.0058401787342927496,0.3051704924935517,194.33428571428416,0.2218655863208368,0.610786156915618,-0.0008200733514489578,0.0005025871817423422,24.685267857142076,40.332338064273884,0.0004076108861706837,BULLISH,0.31666666666666665,0.6,BUY
2025-12-17T02:43:28.705881,2025-12-17 00:30:00,87429.41,87492.01,87571.69,87418.85,20.20225,42.817996016506974,37.057457875678665,89.2324658667392,-52.17500799106054,0.0065464848651690406,0.06530244265882838,189.6235714285701,0.21688762560398167,0.7225243333041257,-0.004463150597627807,-0.0038102265614948783,2.072376167673624,5.991268338538501,-5.0069409381607326e-05,BULLISH,0.31666666666666665,0.6,BUY
